"data/data1/152atala.lbl      ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 152atala. EAR-A-RDR-3-52COLOR-V2.1:152ATALA_TAB. NASA Planetary Data System, 1995.                                    ","152 ATALA      ","ASTEROID","152atala.tab      ","152ATALA_TAB      ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/153hilda.lbl      ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 153hilda. EAR-A-RDR-3-52COLOR-V2.1:153HILDA_TAB. NASA Planetary Data System, 1995.                                    ","153 HILDA      ","ASTEROID","153hilda.tab      ","153HILDA_TAB      ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/15eunomia1.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 15eunomia1. EAR-A-RDR-3-52COLOR-V2.1:15EUNOMIA1_TAB. NASA Planetary Data System, 1995.                                ","15 EUNOMIA     ","ASTEROID","15eunomia1.tab    ","15EUNOMIA1_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/15eunomia2.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 15eunomia2. EAR-A-RDR-3-52COLOR-V2.1:15EUNOMIA2_TAB. NASA Planetary Data System, 1995.                                ","15 EUNOMIA     ","ASTEROID","15eunomia2.tab    ","15EUNOMIA2_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/1627ivar1.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 1627ivar1. EAR-A-RDR-3-52COLOR-V2.1:1627IVAR1_TAB. NASA Planetary Data System, 1995.                                  ","1627 IVAR      ","ASTEROID","1627ivar1.tab     ","1627IVAR1_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/1627ivar2.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 1627ivar2. EAR-A-RDR-3-52COLOR-V2.1:1627IVAR2_TAB. NASA Planetary Data System, 1995.                                  ","1627 IVAR      ","ASTEROID","1627ivar2.tab     ","1627IVAR2_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/16psyche.lbl      ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 16psyche. EAR-A-RDR-3-52COLOR-V2.1:16PSYCHE_TAB. NASA Planetary Data System, 1995.                                    ","16 PSYCHE      ","ASTEROID","16psyche.tab      ","16PSYCHE_TAB      ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/1866sisyphus.lbl  ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 1866sisyphus. EAR-A-RDR-3-52COLOR-V2.1:1866SISYPHUS_TAB. NASA Planetary Data System, 1995.                            ","1866 SISYPHUS  ","ASTEROID","1866sisyphus.tab  ","1866SISYPHUS_TAB  ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/18melpomene1.lbl  ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 18melpomene1. EAR-A-RDR-3-52COLOR-V2.1:18MELPOMENE1_TAB. NASA Planetary Data System, 1995.                            ","18 MELPOMENE   ","ASTEROID","18melpomene1.tab  ","18MELPOMENE1_TAB  ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/18melpomene2.lbl  ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 18melpomene2. EAR-A-RDR-3-52COLOR-V2.1:18MELPOMENE2_TAB. NASA Planetary Data System, 1995.                            ","18 MELPOMENE   ","ASTEROID","18melpomene2.tab  ","18MELPOMENE2_TAB  ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/19fortuna.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 19fortuna. EAR-A-RDR-3-52COLOR-V2.1:19FORTUNA_TAB. NASA Planetary Data System, 1995.                                  ","19 FORTUNA     ","ASTEROID","19fortuna.tab     ","19FORTUNA_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/1ceres.lbl        ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 1ceres. EAR-A-RDR-3-52COLOR-V2.1:1CERES_TAB. NASA Planetary Data System, 1995.                                        ","1 CERES        ","ASTEROID","1ceres.tab        ","1CERES_TAB        ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/20massalia.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 20massalia. EAR-A-RDR-3-52COLOR-V2.1:20MASSALIA_TAB. NASA Planetary Data System, 1995.                                ","20 MASSALIA    ","ASTEROID","20massalia.tab    ","20MASSALIA_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/218bianca.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 218bianca. EAR-A-RDR-3-52COLOR-V2.1:218BIANCA_TAB. NASA Planetary Data System, 1995.                                  ","218 BIANCA     ","ASTEROID","218bianca.tab     ","218BIANCA_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/21lutetia.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 21lutetia. EAR-A-RDR-3-52COLOR-V2.1:21LUTETIA_TAB. NASA Planetary Data System, 1995.                                  ","21 LUTETIA     ","ASTEROID","21lutetia.tab     ","21LUTETIA_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/221eos1.lbl       ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 221eos1. EAR-A-RDR-3-52COLOR-V2.1:221EOS1_TAB. NASA Planetary Data System, 1995.                                      ","221 EOS        ","ASTEROID","221eos1.tab       ","221EOS1_TAB       ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/221eos2.lbl       ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 221eos2. EAR-A-RDR-3-52COLOR-V2.1:221EOS2_TAB. NASA Planetary Data System, 1995.                                      ","221 EOS        ","ASTEROID","221eos2.tab       ","221EOS2_TAB       ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/22kalliope.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 22kalliope. EAR-A-RDR-3-52COLOR-V2.1:22KALLIOPE_TAB. NASA Planetary Data System, 1995.                                ","22 KALLIOPE    ","ASTEROID","22kalliope.tab    ","22KALLIOPE_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/233asterope1.lbl  ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 233asterope1. EAR-A-RDR-3-52COLOR-V2.1:233ASTEROPE1_TAB. NASA Planetary Data System, 1995.                            ","233 ASTEROPE   ","ASTEROID","233asterope1.tab  ","233ASTEROPE1_TAB  ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/233asterope2.lbl  ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 233asterope2. EAR-A-RDR-3-52COLOR-V2.1:233ASTEROPE2_TAB. NASA Planetary Data System, 1995.                            ","233 ASTEROPE   ","ASTEROID","233asterope2.tab  ","233ASTEROPE2_TAB  ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/235carolina.lbl   ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 235carolina. EAR-A-RDR-3-52COLOR-V2.1:235CAROLINA_TAB. NASA Planetary Data System, 1995.                              ","235 CAROLINA   ","ASTEROID","235carolina.tab   ","235CAROLINA_TAB   ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/241germania.lbl   ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 241germania. EAR-A-RDR-3-52COLOR-V2.1:241GERMANIA_TAB. NASA Planetary Data System, 1995.                              ","241 GERMANIA   ","ASTEROID","241germania.tab   ","241GERMANIA_TAB   ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/246asporina.lbl   ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 246asporina. EAR-A-RDR-3-52COLOR-V2.1:246ASPORINA_TAB. NASA Planetary Data System, 1995.                              ","246 ASPORINA   ","ASTEROID","246asporina.tab   ","246ASPORINA_TAB   ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/258tyche1.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 258tyche1. EAR-A-RDR-3-52COLOR-V2.1:258TYCHE1_TAB. NASA Planetary Data System, 1995.                                  ","258 TYCHE      ","ASTEROID","258tyche1.tab     ","258TYCHE1_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/258tyche2.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 258tyche2. EAR-A-RDR-3-52COLOR-V2.1:258TYCHE2_TAB. NASA Planetary Data System, 1995.                                  ","258 TYCHE      ","ASTEROID","258tyche2.tab     ","258TYCHE2_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/25phocaea.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 25phocaea. EAR-A-RDR-3-52COLOR-V2.1:25PHOCAEA_TAB. NASA Planetary Data System, 1995.                                  ","25 PHOCAEA     ","ASTEROID","25phocaea.tab     ","25PHOCAEA_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/264libussa.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 264libussa. EAR-A-RDR-3-52COLOR-V2.1:264LIBUSSA_TAB. NASA Planetary Data System, 1995.                                ","264 LIBUSSA    ","ASTEROID","264libussa.tab    ","264LIBUSSA_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/267tirza.lbl      ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 267tirza. EAR-A-RDR-3-52COLOR-V2.1:267TIRZA_TAB. NASA Planetary Data System, 1995.                                    ","267 TIRZA      ","ASTEROID","267tirza.tab      ","267TIRZA_TAB      ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/26proserpina.lbl  ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 26proserpina. EAR-A-RDR-3-52COLOR-V2.1:26PROSERPINA_TAB. NASA Planetary Data System, 1995.                            ","26 PROSERPINA  ","ASTEROID","26proserpina.tab  ","26PROSERPINA_TAB  ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data2/270anahita.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 270anahita. EAR-A-RDR-3-52COLOR-V2.1:270ANAHITA_TAB. NASA Planetary Data System, 1995.                                ","270 ANAHITA    ","ASTEROID","270anahita.tab    ","270ANAHITA_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data2/27euterpe.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 27euterpe. EAR-A-RDR-3-52COLOR-V2.1:27EUTERPE_TAB. NASA Planetary Data System, 1995.                                  ","27 EUTERPE     ","ASTEROID","27euterpe.tab     ","27EUTERPE_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data2/289nenetta.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 289nenetta. EAR-A-RDR-3-52COLOR-V2.1:289NENETTA_TAB. NASA Planetary Data System, 1995.                                ","289 NENETTA    ","ASTEROID","289nenetta.tab    ","289NENETTA_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data2/29amphitrite1.lbl ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 29amphitrite1. EAR-A-RDR-3-52COLOR-V2.1:29AMPHITRITE1_TAB. NASA Planetary Data System, 1995.                          ","29 AMPHITRITE  ","ASTEROID","29amphitrite1.tab ","29AMPHITRITE1_TAB ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data2/29amphitrite2.lbl ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 29amphitrite2. EAR-A-RDR-3-52COLOR-V2.1:29AMPHITRITE2_TAB. NASA Planetary Data System, 1995.                          ","29 AMPHITRITE  ","ASTEROID","29amphitrite2.tab ","29AMPHITRITE2_TAB ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
